Zeit;Kanal A
-24,63799906;-0,74618600
-24,63299906;-1,30659400
-24,62799906;-1,11958700
-24,62299906;-0,93319390
-24,61799906;-1,11958700
-24,61299906;-0,74618600
-24,60799906;-1,11958700
-24,60299906;-0,93319390
-24,59799906;-0,93319390
-24,59299906;-1,49298700
-24,58799906;-1,11958700
-24,58299906;-1,30659400
-24,57799906;-1,67999500
-24,57299906;-1,30659400
-24,56799906;-1,30659400
-24,56299906;-1,67999500
-24,55799906;-2,05339600
-24,55299906;-1,49298700
-24,54799906;-1,67999500
-24,54299906;-1,86638800
-24,53799906;-1,67999500
-24,53299906;-1,67999500
-24,52799906;-1,30659400
-24,52299906;-1,30659400
-24,51799906;-1,49298700
-24,51299906;-1,11958700
-24,50799906;-1,11958700
-24,50299906;-1,11958700
-24,49799906;-1,11958700
-24,49299906;-0,55979330
-24,48799906;-0,74618600
-24,48299906;-0,74618600
-24,47799907;-0,74618600
-24,47299907;-0,93319390
-24,46799907;-0,37278540
-24,46299907;-0,74618600
-24,45799907;-0,55979330
-24,45299907;-0,74618600
-24,44799907;-1,11958700
-24,44299907;-1,11958700
-24,43799907;-0,18639270
-24,43299907;0,18639270
-24,42799907;-0,93319390
-24,42299907;-0,74618600
-24,41799907;-0,74618600
-24,41299907;-0,37278540
-24,40799907;-0,55979330
-24,40299907;-0,37278540
-24,39799907;-0,74618600
-24,39299907;-0,37278540
-24,38799907;-0,37278540
-24,38299907;0,00000000
-24,37799907;-0,37278540
-24,37299907;0,00000000
-24,36799907;0,18639270
-24,36299907;0,00000000
-24,35799907;-0,18639270
-24,35299907;0,00000000
-24,34799907;0,37278540
-24,34299907;0,00000000
-24,33799907;0,37278540
-24,33299907;0,18639270
-24,32799907;0,55979330
-24,32299907;0,18639270
-24,31799907;0,37278540
-24,31299907;0,18639270
-24,30799907;0,18639270
-24,30299907;0,18639270
-24,29799907;0,00000000
-24,29299907;0,55979330
-24,28799907;0,55979330
-24,28299907;0,55979330
-24,27799907;0,55979330
-24,27299907;0,37278540
-24,26799907;0,18639270
-24,26299907;0,55979330
-24,25799907;0,74618600
-24,25299907;0,93319390
-24,24799907;-1,30659400
-24,24299907;0,37278540
-24,23799907;1,86638800
-24,23299907;1,11958700
-24,22799907;1,49298700
-24,22299907;1,86638800
-24,21799907;1,67999500
-24,21299907;1,49298700
-24,20799907;1,86638800
-24,20299907;1,30659400
-24,19799907;1,86638800
-24,19299907;1,49298700
-24,18799907;2,05339600
-24,18299907;1,49298700
-24,17799907;1,67999500
-24,17299907;1,86638800
-24,16799907;1,67999500
-24,16299907;1,49298700
-24,15799907;1,30659400
-24,15299907;1,11958700
-24,14799907;1,49298700
-24,14299907;1,30659400
-24,13799907;1,49298700
-24,13299907;1,11958700
-24,12799907;0,93319390
-24,12299907;1,11958700
-24,11799907;1,86638800
-24,11299907;1,30659400
-24,10799907;1,49298700
-24,10299907;1,30659400
-24,09799907;1,49298700
-24,09299907;0,93319390
-24,08799907;1,49298700
-24,08299908;1,11958700
-24,07799908;1,67999500
-24,07299908;2,05339600
-24,06799908;1,11958700
-24,06299908;1,67999500
-24,05799908;1,67999500
-24,05299908;1,49298700
-24,04799908;2,80019700
-24,04299908;1,30659400
-24,03799908;1,11958700
-24,03299908;0,55979330
-24,02799908;0,55979330
-24,02299908;1,30659400
-24,01799908;0,55979330
-24,01299908;0,93319390
-24,00799908;1,11958700
-24,00299908;0,55979330
-23,99799908;0,74618600
-23,99299908;0,55979330
-23,98799908;0,93319390
-23,98299908;0,55979330
-23,97799908;0,55979330
-23,97299908;0,18639270
-23,96799908;0,37278540
-23,96299908;0,55979330
-23,95799908;0,55979330
-23,95299908;0,00000000
-23,94799908;0,55979330
-23,94299908;0,55979330
-23,93799908;0,55979330
-23,93299908;0,55979330
-23,92799908;0,93319390
-23,92299908;0,74618600
-23,91799908;0,55979330
-23,91299908;0,37278540
-23,90799908;0,55979330
-23,90299908;0,18639270
-23,89799908;0,18639270
-23,89299908;0,18639270
-23,88799908;0,55979330
-23,88299908;0,18639270
-23,87799908;0,18639270
-23,87299908;0,55979330
-23,86799908;0,37278540
-23,86299908;0,18639270
-23,85799908;0,93319390
-23,85299908;0,18639270
-23,84799908;0,00000000
-23,84299908;0,55979330
-23,83799908;0,18639270
-23,83299908;-0,74618600
-23,82799908;0,93319390
-23,82299908;0,00000000
-23,81799908;0,18639270
-23,81299908;0,37278540
-23,80799908;0,18639270
-23,80299908;0,00000000
-23,79799908;0,18639270
-23,79299908;0,37278540
-23,78799908;0,55979330
-23,78299908;0,55979330
-23,77799908;0,00000000
-23,77299908;0,18639270
-23,76799908;0,18639270
-23,76299908;0,55979330
-23,75799908;0,55979330
-23,75299908;0,55979330
-23,74799908;0,37278540
-23,74299908;0,55979330
-23,73799908;0,55979330
-23,73299908;0,74618600
-23,72799908;0,93319390
-23,72299908;0,93319390
-23,71799908;0,18639270
-23,71299908;0,55979330
-23,70799908;0,55979330
-23,70299908;0,74618600
-23,69799908;0,37278540
-23,69299908;0,18639270
-23,68799909;0,74618600
-23,68299909;0,55979330
-23,67799909;0,55979330
-23,67299909;0,55979330
-23,66799909;0,55979330
-23,66299909;0,18639270
-23,65799909;0,18639270
-23,65299909;0,37278540
-23,64799909;2,98658900
-23,64299909;0,18639270
-23,63799909;0,00000000
-23,63299909;-0,18639270
-23,62799909;-0,37278540
-23,62299909;0,18639270
-23,61799909;0,00000000
-23,61299909;0,18639270
-23,60799909;0,00000000
-23,60299909;0,74618600
-23,59799909;0,18639270
-23,59299909;0,37278540
-23,58799909;-0,18639270
-23,58299909;0,18639270
-23,57799909;0,18639270
-23,57299909;-0,37278540
-23,56799909;0,00000000
-23,56299909;-0,37278540
-23,55799909;-0,37278540
-23,55299909;-0,74618600
-23,54799909;-0,55979330
-23,54299909;-1,11958700
-23,53799909;-0,55979330
-23,53299909;-0,55979330
-23,52799909;-0,55979330
-23,52299909;-0,37278540
-23,51799909;-1,30659400
-23,51299909;-1,11958700
-23,50799909;-0,37278540
-23,50299909;-0,18639270
-23,49799909;0,18639270
-23,49299909;0,37278540
-23,48799909;0,55979330
-23,48299909;0,55979330
-23,47799909;0,55979330
-23,47299909;1,11958700
-23,46799909;-0,18639270
-23,46299909;0,74618600
-23,45799909;1,11958700
-23,45299909;1,11958700
-23,44799909;0,74618600
-23,44299909;0,93319390
-23,43799909;1,30659400
-23,43299909;0,18639270
-23,42799909;0,00000000
-23,42299909;0,18639270
-23,41799909;1,11958700
-23,41299909;-0,37278540
-23,40799909;0,00000000
-23,40299909;-0,37278540
-23,39799909;0,00000000
-23,39299909;-0,55979330
-23,38799909;0,00000000
-23,38299909;-0,55979330
-23,37799909;-0,55979330
-23,37299909;-0,18639270
-23,36799909;-1,11958700
-23,36299909;-0,55979330
-23,35799909;-0,18639270
-23,35299909;0,00000000
-23,34799909;-0,37278540
-23,34299909;0,00000000
-23,33799909;0,00000000
-23,33299909;0,00000000
-23,32799909;0,00000000
-23,32299909;0,55979330
-23,31799909;0,00000000
-23,31299909;0,37278540
-23,30799909;0,00000000
-23,30299909;0,00000000
-23,29799909;0,37278540
-23,29299910;-0,18639270
-23,28799910;-1,11958700
-23,28299910;0,00000000
-23,27799910;-0,37278540
-23,27299910;-0,37278540
-23,26799910;-0,55979330
-23,26299910;-0,74618600
-23,25799910;-0,93319390
-23,25299910;-0,74618600
-23,24799910;-0,74618600
-23,24299910;-1,11958700
-23,23799910;-0,74618600
-23,23299910;-0,74618600
-23,22799910;-1,11958700
-23,22299910;-0,74618600
-23,21799910;-0,37278540
-23,21299910;-0,18639270
-23,20799910;-0,74618600
-23,20299910;-0,37278540
-23,19799910;0,00000000
-23,19299910;-0,37278540
-23,18799910;-0,37278540
-23,18299910;-0,18639270
-23,17799910;0,18639270
-23,17299910;0,18639270
-23,16799910;0,00000000
-23,16299910;0,18639270
-23,15799910;0,00000000
-23,15299910;0,00000000
-23,14799910;0,00000000
-23,14299910;0,00000000
-23,13799910;0,00000000
-23,13299910;0,00000000
-23,12799910;0,18639270
-23,12299910;0,18639270
-23,11799910;0,00000000
-23,11299910;0,00000000
-23,10799910;-1,11958700
-23,10299910;0,00000000
-23,09799910;0,00000000
-23,09299910;-0,37278540
-23,08799910;-0,55979330
-23,08299910;0,00000000
-23,07799910;-0,74618600
-23,07299910;-0,55979330
-23,06799910;-0,37278540
-23,06299910;0,00000000
-23,05799910;-0,74618600
-23,05299910;-0,37278540
-23,04799910;0,18639270
-23,04299910;-1,11958700
-23,03799910;0,18639270
-23,03299910;0,74618600
-23,02799910;-0,74618600
-23,02299910;-0,74618600
-23,01799910;-1,11958700
-23,01299910;-0,74618600
-23,00799910;-1,30659400
-23,00299910;-0,93319390
-22,99799910;-1,11958700
-22,99299910;-1,11958700
-22,98799910;-1,30659400
-22,98299910;-1,11958700
-22,97799910;-1,49298700
-22,97299910;-1,86638800
-22,96799910;-1,30659400
-22,96299910;-1,30659400
-22,95799910;-1,86638800
-22,95299910;-1,67999500
-22,94799910;-1,67999500
-22,94299910;-1,67999500
-22,93799910;-2,05339600
-22,93299910;-1,67999500
-22,92799910;-2,23978800
-22,92299910;-1,30659400
-22,91799910;-1,86638800
-22,91299910;-1,67999500
-22,90799910;-1,30659400
-22,90299910;-1,11958700
-22,89799910;-1,11958700
-22,89299911;-0,74618600
-22,88799911;-0,93319390
-22,88299911;0,18639270
-22,87799911;-0,37278540
-22,87299911;-0,93319390
-22,86799911;-0,93319390
-22,86299911;-0,93319390
-22,85799911;-1,11958700
-22,85299911;-0,37278540
-22,84799911;-0,74618600
-22,84299911;-1,11958700
-22,83799911;-0,55979330
-22,83299911;-0,74618600
-22,82799911;0,18639270
-22,82299911;-0,93319390
-22,81799911;-0,74618600
-22,81299911;0,00000000
-22,80799911;-0,37278540
-22,80299911;-0,55979330
-22,79799911;-0,55979330
-22,79299911;-1,11958700
-22,78799911;-0,74618600
-22,78299911;0,00000000
-22,77799911;0,00000000
-22,77299911;0,00000000
-22,76799911;-0,37278540
-22,76299911;-0,55979330
-22,75799911;-0,37278540
-22,75299911;-0,18639270
-22,74799911;0,00000000
-22,74299911;-0,37278540
-22,73799911;0,00000000
-22,73299911;0,00000000
-22,72799911;-0,18639270
-22,72299911;0,00000000
-22,71799911;0,55979330
-22,71299911;0,18639270
-22,70799911;0,93319390
-22,70299911;0,18639270
-22,69799911;0,93319390
-22,69299911;0,55979330
-22,68799911;0,55979330
-22,68299911;0,55979330
-22,67799911;0,55979330
-22,67299911;0,55979330
-22,66799911;0,55979330
-22,66299911;0,55979330
-22,65799911;0,55979330
-22,65299911;0,74618600
-22,64799911;0,55979330
-22,64299911;0,55979330
-22,63799911;0,93319390
-22,63299911;0,93319390
-22,62799911;1,11958700
-22,62299911;1,11958700
-22,61799911;1,67999500
-22,61299911;1,49298700
-22,60799911;0,93319390
-22,60299911;1,49298700
-22,59799911;1,11958700
-22,59299911;1,86638800
-22,58799911;1,67999500
-22,58299911;2,05339600
-22,57799911;1,67999500
-22,57299911;1,86638800
-22,56799911;2,05339600
-22,56299911;2,05339600
-22,55799911;1,86638800
-22,55299911;2,05339600
-22,54799911;1,49298700
-22,54299911;2,05339600
-22,53799911;1,86638800
-22,53299911;1,86638800
-22,52799911;1,67999500
-22,52299911;1,49298700
-22,51799911;1,30659400
-22,51299911;1,49298700
-22,50799911;1,86638800
-22,50299911;0,93319390
-22,49799912;0,93319390
-22,49299912;1,49298700
-22,48799912;1,30659400
-22,48299912;1,49298700
-22,47799912;1,49298700
-22,47299912;1,67999500
-22,46799912;1,49298700
-22,46299912;1,11958700
-22,45799912;1,49298700
-22,45299912;1,67999500
-22,44799912;1,11958700
-22,44299912;1,49298700
-22,43799912;0,74618600
-22,43299912;1,67999500
-22,42799912;1,11958700
-22,42299912;1,11958700
-22,41799912;1,11958700
-22,41299912;1,67999500
-22,40799912;1,30659400
-22,40299912;0,93319390
-22,39799912;0,55979330
-22,39299912;0,55979330
-22,38799912;0,93319390
-22,38299912;0,55979330
-22,37799912;0,55979330
-22,37299912;0,18639270
-22,36799912;0,74618600
-22,36299912;0,37278540
-22,35799912;0,93319390
-22,35299912;0,55979330
-22,34799912;0,37278540
-22,34299912;0,00000000
-22,33799912;0,93319390
-22,33299912;0,37278540
-22,32799912;0,55979330
-22,32299912;0,55979330
-22,31799912;1,11958700
-22,31299912;0,55979330
-22,30799912;0,93319390
-22,30299912;0,55979330
-22,29799912;0,93319390
-22,29299912;0,74618600
-22,28799912;0,55979330
-22,28299912;0,55979330
-22,27799912;0,18639270
-22,27299912;0,55979330
-22,26799912;0,37278540
-22,26299912;0,00000000
-22,25799912;0,55979330
-22,25299912;0,37278540
-22,24799912;0,18639270
-22,24299912;0,18639270
-22,23799912;0,00000000
-22,23299912;0,37278540
-22,22799912;0,18639270
-22,22299912;0,37278540
-22,21799912;0,00000000
-22,21299912;0,18639270
-22,20799912;0,37278540
-22,20299912;0,18639270
-22,19799912;-0,18639270
-22,19299912;0,18639270
-22,18799912;0,00000000
-22,18299912;0,18639270
-22,17799912;0,37278540
-22,17299912;0,18639270
-22,16799912;0,00000000
-22,16299912;0,74618600
-22,15799912;0,00000000
-22,15299912;0,18639270
-22,14799912;0,55979330
-22,14299912;0,93319390
-22,13799912;0,74618600
-22,13299912;0,18639270
-22,12799912;0,55979330
-22,12299912;0,37278540
-22,11799912;0,55979330
-22,11299912;0,37278540
-22,10799912;0,00000000
-22,10299913;0,93319390
-22,09799913;0,55979330
-22,09299913;0,74618600
-22,08799913;0,93319390
-22,08299913;0,18639270
-22,07799913;0,55979330
-22,07299913;0,55979330
-22,06799913;0,55979330
-22,06299913;0,37278540
-22,05799913;0,55979330
-22,05299913;0,55979330
-22,04799913;0,74618600
-22,04299913;0,55979330
-22,03799913;0,55979330
-22,03299913;0,55979330
-22,02799913;0,55979330
-22,02299913;0,18639270
-22,01799913;0,18639270
-22,01299913;0,37278540
-22,00799913;0,00000000
-22,00299913;0,55979330
-21,99799913;0,00000000
-21,99299913;0,18639270
-21,98799913;0,18639270
-21,98299913;0,00000000
-21,97799913;0,18639270
-21,97299913;0,18639270
-21,96799913;0,00000000
-21,96299913;-0,37278540
-21,95799913;-0,18639270
-21,95299913;-0,18639270
-21,94799913;0,00000000
-21,94299913;-0,74618600
-21,93799913;-0,18639270
-21,93299913;-0,55979330
-21,92799913;-0,74618600
-21,92299913;-1,30659400
-21,91799913;-0,18639270
-21,91299913;-0,55979330
-21,90799913;-0,37278540
-21,90299913;-0,37278540
-21,89799913;-0,37278540
-21,89299913;0,18639270
-21,88799913;-0,18639270
-21,88299913;0,18639270
-21,87799913;0,18639270
-21,87299913;0,00000000
-21,86799913;0,55979330
-21,86299913;0,74618600
-21,85799913;0,93319390
-21,85299913;0,55979330
-21,84799913;1,30659400
-21,84299913;0,74618600
-21,83799913;0,74618600
-21,83299913;0,93319390
-21,82799913;1,49298700
-21,82299913;0,55979330
-21,81799913;0,55979330
-21,81299913;0,00000000
-21,80799913;0,93319390
-21,80299913;0,55979330
-21,79799913;0,18639270
-21,79299913;0,18639270
-21,78799913;0,18639270
-21,78299913;0,37278540
-21,77799913;-0,74618600
-21,77299913;0,00000000
-21,76799913;0,00000000
-21,76299913;-0,37278540
-21,75799913;-0,37278540
-21,75299913;-0,74618600
-21,74799913;0,00000000
-21,74299913;-0,74618600
-21,73799913;-0,37278540
-21,73299913;-0,74618600
-21,72799913;0,00000000
-21,72299913;0,18639270
-21,71799913;0,18639270
-21,71299913;0,00000000
-21,70799914;0,18639270
-21,70299914;0,18639270
-21,69799914;0,00000000
-21,69299914;0,74618600
-21,68799914;0,18639270
-21,68299914;0,37278540
-21,67799914;0,18639270
-21,67299914;0,18639270
-21,66799914;-0,37278540
-21,66299914;0,00000000
-21,65799914;-0,74618600
-21,65299914;-0,37278540
-21,64799914;-0,74618600
-21,64299914;-1,30659400
-21,63799914;-0,55979330
-21,63299914;-0,93319390
-21,62799914;-0,74618600
-21,62299914;-0,55979330
-21,61799914;-0,37278540
-21,61299914;-0,74618600
-21,60799914;-0,37278540
-21,60299914;-0,55979330
-21,59799914;-0,37278540
-21,59299914;-0,74618600
-21,58799914;-0,37278540
-21,58299914;0,00000000
-21,57799914;-0,37278540
-21,57299914;0,00000000
-21,56799914;0,00000000
-21,56299914;0,00000000
-21,55799914;0,18639270
-21,55299914;0,00000000
-21,54799914;-0,18639270
-21,54299914;0,18639270
-21,53799914;-0,18639270
-21,53299914;-0,37278540
-21,52799914;-0,18639270
-21,52299914;-0,37278540
-21,51799914;0,00000000
-21,51299914;-0,55979330
-21,50799914;1,11958700
-21,50299914;0,18639270
-21,49799914;-0,18639270
-21,49299914;-0,74618600
-21,48799914;0,18639270
-21,48299914;-0,37278540
-21,47799914;0,18639270
-21,47299914;-0,37278540
-21,46799914;0,00000000
-21,46299914;-0,18639270
-21,45799914;-0,18639270
-21,45299914;0,00000000
-21,44799914;0,00000000
-21,44299914;-0,55979330
-21,43799914;-0,37278540
-21,43299914;-0,93319390
-21,42799914;-0,37278540
-21,42299914;-0,74618600
-21,41799914;-0,55979330
-21,41299914;-1,30659400
-21,40799914;-0,37278540
-21,40299914;-1,11958700
-21,39799914;-0,37278540
-21,39299914;-1,11958700
-21,38799914;-0,74618600
-21,38299914;-0,74618600
-21,37799914;-1,30659400
-21,37299914;-1,11958700
-21,36799914;-0,74618600
-21,36299914;-1,11958700
-21,35799914;-1,11958700
-21,35299914;-0,93319390
-21,34799914;-1,49298700
-21,34299914;-1,67999500
-21,33799914;-1,86638800
-21,33299914;-1,49298700
-21,32799914;-1,30659400
-21,32299914;-1,11958700
-21,31799914;-1,67999500
-21,31299915;-1,49298700
-21,30799915;-1,67999500
-21,30299915;-1,67999500
-21,29799915;-1,30659400
-21,29299915;-2,05339600
-21,28799915;-0,93319390
-21,28299915;-0,93319390
-21,27799915;0,18639270
-21,27299915;-0,37278540
-21,26799915;-0,74618600
-21,26299915;-0,93319390
-21,25799915;-0,93319390
-21,25299915;-0,37278540
-21,24799915;-0,55979330
-21,24299915;-0,93319390
-21,23799915;-0,74618600
-21,23299915;-0,74618600
-21,22799915;-0,18639270
-21,22299915;-0,55979330
-21,21799915;-0,55979330
-21,21299915;-0,93319390
-21,20799915;-0,74618600
-21,20299915;-0,74618600
-21,19799915;-0,93319390
-21,19299915;-0,74618600
-21,18799915;-0,37278540
-21,18299915;-0,74618600
-21,17799915;-0,37278540
-21,17299915;-0,55979330
-21,16799915;-0,18639270
-21,16299915;-0,37278540
-21,15799915;-0,74618600
-21,15299915;0,74618600
-21,14799915;0,00000000
-21,14299915;0,00000000
-21,13799915;0,18639270
-21,13299915;0,18639270
-21,12799915;0,74618600
-21,12299915;-0,18639270
-21,11799915;0,37278540
-21,11299915;0,37278540
-21,10799915;2,42679600
-21,10299915;0,00000000
-21,09799915;0,00000000
-21,09299915;-1,11958700
-21,08799915;0,00000000
-21,08299915;0,37278540
-21,07799915;0,18639270
-21,07299915;0,55979330
-21,06799915;0,18639270
-21,06299915;-0,18639270
-21,05799915;0,37278540
-21,05299915;0,55979330
-21,04799915;0,74618600
-21,04299915;0,55979330
-21,03799915;0,74618600
-21,03299915;0,55979330
-21,02799915;0,55979330
-21,02299915;1,11958700
-21,01799915;0,93319390
-21,01299915;1,11958700
-21,00799915;1,30659400
-21,00299915;2,05339600
-20,99799915;1,30659400
-20,99299915;1,67999500
-20,98799915;1,67999500
-20,98299915;1,49298700
-20,97799915;1,86638800
-20,97299915;2,42679600
-20,96799915;1,86638800
-20,96299915;1,86638800
-20,95799915;1,49298700
-20,95299915;2,05339600
-20,94799915;2,05339600
-20,94299915;2,05339600
-20,93799915;2,23978800
-20,93299915;1,49298700
-20,92799915;1,49298700
-20,92299915;1,49298700
-20,91799916;1,30659400
-20,91299916;1,86638800
-20,90799916;0,93319390
-20,90299916;2,42679600
-20,89799916;1,49298700
-20,89299916;0,93319390
-20,88799916;1,11958700
-20,88299916;1,11958700
-20,87799916;2,23978800
-20,87299916;1,30659400
-20,86799916;1,49298700
-20,86299916;1,49298700
-20,85799916;1,49298700
-20,85299916;1,30659400
-20,84799916;2,05339600
-20,84299916;1,49298700
-20,83799916;1,11958700
-20,83299916;1,86638800
-20,82799916;1,49298700
-20,82299916;1,11958700
-20,81799916;1,49298700
-20,81299916;1,11958700
-20,80799916;1,30659400
-20,80299916;0,93319390
-20,79799916;1,11958700
-20,79299916;1,86638800
-20,78799916;0,93319390
-20,78299916;1,67999500
-20,77799916;0,55979330
-20,77299916;0,93319390
-20,76799916;0,55979330
-20,76299916;0,55979330
-20,75799916;0,18639270
-20,75299916;0,55979330
-20,74799916;0,18639270
-20,74299916;0,55979330
-20,73799916;0,37278540
-20,73299916;0,55979330
-20,72799916;0,93319390
-20,72299916;0,55979330
-20,71799916;0,55979330
-20,71299916;0,37278540
-20,70799916;0,18639270
-20,70299916;0,18639270
-20,69799916;0,37278540
-20,69299916;-0,37278540
-20,68799916;0,18639270
-20,68299916;0,18639270
-20,67799916;0,00000000
-20,67299916;0,00000000
-20,66799916;0,55979330
-20,66299916;0,00000000
-20,65799916;0,55979330
-20,65299916;0,18639270
-20,64799916;0,18639270
-20,64299916;0,18639270
-20,63799916;-0,18639270
-20,63299916;0,00000000
-20,62799916;0,00000000
-20,62299916;0,00000000
-20,61799916;0,18639270
-20,61299916;0,18639270
-20,60799916;-0,18639270
-20,60299916;0,00000000
-20,59799916;0,18639270
-20,59299916;-0,37278540
-20,58799916;-0,37278540
-20,58299916;0,00000000
-20,57799916;0,00000000
-20,57299916;0,00000000
-20,56799916;-0,18639270
-20,56299916;0,00000000
-20,55799916;0,37278540
-20,55299916;0,00000000
-20,54799916;0,00000000
-20,54299916;0,18639270
-20,53799916;0,00000000
-20,53299916;0,37278540
-20,52799916;0,00000000
-20,52299916;0,37278540
-20,51799917;0,18639270
-20,51299917;0,55979330
-20,50799917;0,93319390
-20,50299917;0,18639270
-20,49799917;0,55979330
-20,49299917;1,86638800
-20,48799917;0,18639270
-20,48299917;0,18639270
-20,47799917;0,55979330
-20,47299917;0,37278540
-20,46799917;0,37278540
-20,46299917;0,00000000
-20,45799917;0,37278540
-20,45299917;0,55979330
-20,44799917;0,93319390
-20,44299917;0,18639270
-20,43799917;0,00000000
-20,43299917;0,18639270
-20,42799917;0,37278540
-20,42299917;0,00000000
-20,41799917;0,00000000
-20,41299917;0,18639270
-20,40799917;0,00000000
-20,40299917;0,37278540
-20,39799917;0,18639270
-20,39299917;0,74618600
-20,38799917;0,55979330
-20,38299917;0,37278540
-20,37799917;0,18639270
-20,37299917;0,00000000
-20,36799917;0,74618600
-20,36299917;0,00000000
-20,35799917;0,37278540
-20,35299917;0,00000000
-20,34799917;0,00000000
-20,34299917;-0,18639270
-20,33799917;-0,37278540
-20,33299917;-0,37278540
-20,32799917;-0,74618600
-20,32299917;-0,55979330
-20,31799917;-1,11958700
-20,31299917;-0,93319390
-20,30799917;-1,11958700
-20,30299917;-1,30659400
-20,29799917;-0,37278540
-20,29299917;-0,18639270
-20,28799917;0,00000000
-20,28299917;-0,74618600
-20,27799917;-1,30659400
-20,27299917;0,00000000
-20,26799917;0,00000000
-20,26299917;0,00000000
-20,25799917;0,55979330
-20,25299917;0,18639270
-20,24799917;0,55979330
-20,24299917;0,37278540
-20,23799917;0,74618600
-20,23299917;0,93319390
-20,22799917;0,55979330
-20,22299917;0,93319390
-20,21799917;0,93319390
-20,21299917;0,55979330
-20,20799917;0,18639270
-20,20299917;0,55979330
-20,19799917;0,37278540
-20,19299917;0,18639270
-20,18799917;-0,55979330
-20,18299917;0,18639270
-20,17799917;0,18639270
-20,17299917;0,00000000
-20,16799917;0,00000000
-20,16299917;-0,74618600
-20,15799917;-0,18639270
-20,15299917;0,00000000
-20,14799917;-0,55979330
-20,14299917;-0,55979330
-20,13799917;-1,11958700
-20,13299917;-0,37278540
-20,12799917;-0,18639270
-20,12299918;-0,37278540
-20,11799918;-0,18639270
-20,11299918;-0,55979330
-20,10799918;0,18639270
-20,10299918;-0,37278540
-20,09799918;-0,18639270
-20,09299918;-0,93319390
-20,08799918;-0,37278540
-20,08299918;0,00000000
-20,07799918;0,74618600
-20,07299918;-0,18639270
-20,06799918;-0,18639270
-20,06299918;-0,55979330
-20,05799918;-0,37278540
-20,05299918;-0,18639270
-20,04799918;-0,74618600
-20,04299918;-0,37278540
-20,03799918;-0,74618600
-20,03299918;-0,37278540
-20,02799918;-1,11958700
-20,02299918;-1,30659400
-20,01799918;-1,30659400
-20,01299918;-0,55979330
-20,00799918;-1,11958700
-20,00299918;-0,37278540
-19,99799918;-0,93319390
-19,99299918;-0,74618600
-19,98799918;-0,37278540
-19,98299918;-0,37278540
-19,97799918;-0,37278540
-19,97299918;0,00000000
-19,96799918;0,00000000
-19,96299918;-0,37278540
-19,95799918;0,00000000
-19,95299918;0,18639270
-19,94799918;-0,74618600
-19,94299918;0,00000000
-19,93799918;0,00000000
-19,93299918;-0,18639270
-19,92799918;0,18639270
-19,92299918;-0,37278540
-19,91799918;0,00000000
-19,91299918;-0,74618600
-19,90799918;-0,55979330
-19,90299918;0,00000000
-19,89799918;-0,37278540
-19,89299918;-1,30659400
-19,88799918;-0,93319390
-19,88299918;-0,74618600
-19,87799918;0,74618600
-19,87299918;-0,37278540
-19,86799918;-0,55979330
-19,86299918;0,55979330
-19,85799918;-0,74618600
-19,85299918;-0,37278540
-19,84799918;-0,55979330
-19,84299918;-0,74618600
-19,83799918;-0,37278540
-19,83299918;-0,74618600
-19,82799918;-0,74618600
-19,82299918;-0,55979330
-19,81799918;-1,11958700
-19,81299918;-0,74618600
-19,80799918;-0,37278540
-19,80299918;-1,11958700
-19,79799918;-1,30659400
